UniqueCount	AmbigCount
1	44
0	0
1	1482
20	2025
24	2128
0	1189
0	2063
2	440
0	272
11	490
0	4
0	4
12	2139
42	2085
873	2088
76	2127
9	72
3	18
0	0
0	876
44	1129
7	836
14	566
10	1396
0	934
0	1127
0	1052
0	411
0	658
0	144
1	100
4	104
6	115
0	362
13	16
1	102
0	5
0	18
7	856
7	845
1	854
0	905
0	793
0	892
0	735
0	742
0	799
0	25
0	732
0	786
0	786
0	314
1902	2152
5	828
17	1093
20	42
11	1328
3	125
0	2
80	62
2	113
1	92
2	96
0	40
0	9
5	0
1	1
0	1
1	0
1	1
1	1
0	80
3	548
186	629
3	9
630	161
0	0
129	125
0	393
0	273
41	361
0	20
23	228
29	146
2	10
8	14
0	3
0	897
2	649
0	850
0	763
5	852
0	3
0	44
4	182
31	2
8	2
1644	4329
4	3453
3	884
1364	153
0	19
100	59
0	0
644	5
75	0
1148	10
20	650
4	642
0	690
0	681
0	552
0	637
0	622
5	20
0	23
7	642
2	28
0	512
1	25
5	9
0	43
0	675
0	413
0	28
0	601
3	516
1	6
0	8
2	539
2	55
0	12
0	5
6	64
0	130
1	175
0	102
0	46
0	44
0	2
0	42
0	16
0	35
0	31
0	13
0	13
0	14
2	0
1	2
28	2307
2	2107
4	1939
0	1687
0	1537
0	1576
0	1575
0	1575
0	331
2	0
2	188
6	4274
0	4266
12	806
10	173
1	0
0	0
0	40
65	1628
0	1447
1	352
0	1068
0	1260
0	918
0	1254
0	1357
0	1218
0	1119
16	16
0	76
0	18
0	4
5	136
0	14
2	8
4	96
3	99
5	95
1	5
0	13
6	20
78	1130
7	0
0	2
0	0
0	0
9	181
9	27
1	158
0	81
0	1939
1	1926
1	1802
3	692
0	4
0	224
0	102
0	32
1	169
1	47
2	24
0	120
2	147
2	94
1	92
1	23
0	1
0	9871
1	10542
2	10804
0	10196
0	9948
0	10580
0	9811
0	9086
0	10574
0	9941
0	7266
0	9891
3	10391
0	10059
0	10049
0	9672
0	9470
0	8449
3	8117
0	7585
0	7841
5	7452
1	3419
0	2865
11	741
0	1583
0	793
0	287
0	18
12	41
0	0
0	11
1	10
0	0
1	11
3	7
0	0
0	0
0	1
0	1
0	11
1	11
0	0
0	2
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	5
0	0
0	0
17	8
0	0
1	0
0	0
0	12
0	23
0	12
0	15
0	20
1	13
0	3
0	15
0	16
0	12
0	0
0	21
0	4
0	0
5	23
0	6
0	7
0	8
0	12
2	0
2	0
151	1974
0	99
4	9
9	17
1	17
1	14
0	1889
2	29
0	1615
0	97
0	224
0	135
0	218
0	136
0	277
0	266
0	163
1	62
0	33
0	165
0	29
1	1688
2	204
2	1133
2	1131
2	48
6	3
15	0
4	0
2	193
14	212
25	534
2	597
0	369
35	278
1	287
6	635
2	452
10	459
0	431
20	185
3	474
0	9
17	4
0	0
0	33
3275	94
0	0
0	11
4	20
3	39
14	39
46	299
9	164
15	264
0	3
14	22
0	9
47	84
1	104
21	28
1	9
5	24
1	0
124	0
0	0
12	1
62	4418
0	648
110	5566
0	1272
3	81
26	2643
0	817
33	1750
2	358
4	1124
0	1180
0	877
0	949
2	154
1	27
0	5
0	3
1	17
1	9
3	233
0	224
0	224
0	241
0	164
1	131
2	110
0	0
0	0
31	902
0	768
8	487
0	70
0	9
0	3
2	3
0	55
2	211
0	81
3	0
0	18
1	0
0	39
0	39
5	32
0	8
24	45
1	10
4	39
0	29
0	138
5	186
4	180
0	187
3	146
39	721
0	529
8	135
0	126
11	149
16	383
0	573
0	18
4	172
0	0
4	50
0	2
6	0
0	0
3	118
0	112
0	1039
0	1016
0	1087
0	1026
0	225
0	1070
0	182
0	51
0	27
6	49
0	1001
0	24
0	947
0	18
2	80
0	53
0	57
0	0
0	0
0	1
0	0
0	0
0	0
60	5
0	4
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	39
18	84
5	75
6	16
0	70
76	177
0	47
0	76
0	4
54	79
24	3
0	383
0	38
5	648
918	693
0	373
0	303
0	0
0	380
0	89
0	0
0	0
2	0
7	0
18	1
10	0
4	0
95	544
0	543
5	538
0	44
2	12
0	38
20	392
2	0
0	383
0	389
2	177
0	22
0	153
0	25
0	23
0	4
0	0
0	11
12	9
0	7
0	6
0	9
0	7
0	7
467	3211
1	3206
28	454
130	460
21	7
6	170
0	89
0	28
0	3
0	151
0	113
2	31
0	18
0	16
0	4
0	16
0	16
0	2
0	2
0	1
0	3
0	17
0	1
0	0
0	3
0	0
0	0
0	0
0	137
0	67
0	685
0	376
0	739
13	1156
0	272
0	20
0	733
0	38
0	829
7	862
2	952
0	903
1	470
0	678
0	597
3	496
0	418
0	639
1	442
1	83
0	104
0	16
0	368
1	310
4	24
0	312
0	13
0	0
3	2
0	0
0	0
65	161
4	78
6	134
9	18
2480	359
2	333
1	42
4	0
23	2
0	1222
0	1331
0	1353
1	1348
0	1237
2	1313
0	1304
2	1261
0	1254
0	1267
0	1186
0	1253
0	1341
6	1016
1	1026
0	1024
0	19
0	609
0	325
0	582
0	25
0	53
0	277
0	141
2	61
13	35
0	18
0	297
3	297
7	282
0	289
0	288
0	297
1	280
0	278
0	11
3	26
6	561
6	558
12	650
0	551
0	587
0	583
0	589
0	593
2	592
2	229
0	14
0	1
0	1
0	1
8	0
1	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	9
1	9
0	0
0	16
0	16
0	0
0	0
1	0
10	0
3	0
3	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
1	158
1	139
1	510
7	569
1	553
2	404
0	9
2	13
2	4
0	229
2	15
0	2
0	2
3	162
0	165
0	157
0	1
0	0
0	4
0	3
0	0
0	4
0	1
0	3
0	157
0	15
0	2
0	26
0	141
0	1
0	161
0	6
0	140
0	8
0	6
0	34
0	134
0	159
0	3
0	5
4	128
0	5
0	0
0	156
0	155
0	30
0	38
1	1
0	0
0	137
0	1
0	42
0	75
0	0
0	0
0	9
0	128
0	96
0	124
4	5
0	0
0	3
0	0
0	5
0	0
0	2045
26154	11283
25	10660
8	10056
1	6052
10	4990
0	2055
3	2047
22	0
7	3
25	108
0	9
1	3
8	97
0	1
0	0
0	2
1	2
2532	2016
0	68
23	1924
12	495
4	0
0	0
0	0
0	0
109	0
0	180
5	180
0	173
0	173
2	173
0	157
0	157
0	81
0	0
6	0
4	6
0	0
0	0
2	2
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	2
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	16
0	19
0	20
5	29
0	19
0	19
0	19
0	16
0	6
0	4
0	9
0	4
0	4
0	7
0	5
0	0
0	3
0	3
0	3
1	5
0	0
0	126
0	163
0	171
2	171
0	168
0	140
0	170
0	168
0	168
0	169
0	171
1	171
0	171
0	171
0	166
0	104
0	143
4	36
1	2
0	17
0	3
0	5
0	0
0	4
0	4
0	1
0	1
0	1
0	0
636	56
0	35
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	628
16	189
27	165
0	150
26	357
5	133
0	217
0	94
1	1616
35	1541
0	135
0	113
0	37
743	56
0	52
204	528
1	2
11	437
53	118
0	222
4	195
10	165
0	13
0	347
0	1578
0	1463
1	1089
0	1152
0	1364
0	1367
0	1382
0	1389
2	822
0	973
0	1205
0	1445
0	942
5	880
0	220
0	170
5	211
0	79
0	203
0	11
0	160
3	141
2	141
0	85
5	2
0	0
0	0
0	2
0	0
0	0
8	4
9	0
152	791
167	464
118	650
0	402
550	1030
12	267
0	172
2	68
14	417
9	317
0	528
0	230
0	182
37	398
1	189
0	212
0	271
4	175
0	84
3	2
0	37
0	37
0	31
0	46
0	41
0	26
0	21
0	25
0	36
0	37
0	26
1	40
0	40
0	29
0	28
0	21
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
3973	243
43	207
1	11
7	0
1	1575
0	146
0	1563
3	1551
19	1532
0	8
4	3
6	7
3	42
1	0
0	0
1	0
0	0
5	1
0	0
0	0
0	0
0	0
4	7391
435	1734
505	13651
3	8180
2478	12974
4	2949
19	12852
0	8865
9	2084
4	5267
0	0
2	0
5	3
0	0
0	38
3063	829
120	670
5	380
6	230
63	0
0	0
0	0
1	0
0	1
0	1
0	1
0	0
1	0
0	0
5	44
0	44
0	35
0	7
1	0
1	5523
6	5525
4	5433
10	5295
0	74
0	1127
10	1605
0	29
2	535
4	30
0	101
0	5
1	4
5	57
5	158
8	77
4	151
1	15
1	16
0	8
0	20
6	3
1	0
4	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20783
9	15457
0	17763
0	18962
127	14876
0	2516
0	2942
0	2210
0	3162
0	1114
1	1430
0	244
1	250
0	1799
9	1995
0	0
0	0
45	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
11	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
366	29
0	0
1	3
50	14
0	2
0	2
0	2
0	0
0	0
0	0
2	3
1	17
0	17
0	15
2	0
0	11
1719	919
3	856
0	534
448	248
0	108
0	242
0	170
17	0
47	30
0	26
1	9
4	3
0	0
0	0
532	305
5	1
4	151
283	64
0	135
0	0
2	4
0	10
0	2
0	548
4	553
0	14
0	537
0	547
0	25
0	547
3	0
0	553
0	533
0	547
0	170
0	216
1	9
0	0
0	12
0	51
0	4
0	2
0	9
1	442
0	0
0	0
321	4
37	7276
0	7139
10	4019
197	6738
1	7333
0	63
0	0
0	3
0	0
1773	349
18	333
1	153
0	107
0	0
1	0
14	125
1585	777
0	720
88	518
0	21
2	0
39	265
2	549
693	601
3	23
7	42
1	0
0	0
0	0
0	44
168	459
290	459
51	2046
0	2954
0	2961
1	78
0	5
0	180
10	133
2	93
8	289
0	16
0	0
0	0
0	0
0	402
0	395
0	2270
4	23
0	661
0	647
0	646
0	646
0	2266
0	237
0	0
0	18
0	1847
0	1840
0	1839
0	0
0	1
0	1
0	29
0	27
0	205
0	1
0	0
0	44
0	4
0	0
2	11
7	11
0	0
2	24
0	24
0	15
1	1501
9	14
3452	5437
2	758
0	1358
6	961
4	1211
0	89
0	2009
0	360
0	0
2	44
0	16
6	149
0	202
0	16
119	335
0	15
244	243
17	126
0	207
5	17
1674	383
5	178
126	367
0	2
0	0
651	153
0	146
0	0
0	0
2	0
221	118
0	4
0	4
7	106
0	0
11	82
0	10
0	7
0	0
0	0
0	0
0	2
0	5
0	0
0	6
1	4
1	0
0	610
0	4724
0	1225
14	1792
3	2475
0	639
4	1076
2	1200
115	7462
0	1843
1	972
1	3663
0	1445
0	958
0	1266
0	1435
0	810
0	1228
1	79
0	550
0	394
0	380
0	241
0	52
0	61
0	14
0	37
0	423
1	1133
0	545
0	63
10	13
1	35
0	256
7	55
0	67
14	96
0	94
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	215
499	469
0	34
0	30
0	238
0	39
3	1356
98	1526
20	504
0	20
10	58
1	106
0	27
0	8
0	0
5	28
0	128
3	0
3	2
0	2
2	1550
1	1630
0	2111
0	2149
1	2074
0	2081
0	2054
1	1222
0	263
0	233
1	133
20	50
0	6
2	152
0	67
0	2
0	0
0	0
0	0
1	0
0	0
0	0
0	0
986	82
0	67
0	8
28	3
0	0
0	0
0	0
2	1
0	0
0	1
0	0
0	2
0	0
1	208
12	209
0	33
0	16
0	1
0	0
2	886
0	141
0	1003
23	1126
4	392
2	239
0	941
2	85
3	71
0	60
9	326
0	380
4	380
0	225
0	139
6	193
0	164
0	154
2	99
0	115
0	7
236	208
0	81
0	155
25	10
13	823
3	546
3	545
6	8
35	1387
0	554
2	1188
5	692
0	296
0	627
0	284
0	425
0	106
5	87
0	30
0	43
0	2
0	30
0	38
0	26
2	5
3	27
0	0
0	2221
0	2202
0	2186
0	2194
1	597
0	434
0	592
0	550
0	365
0	384
2	283
0	65
10	76
0	68
1	62
17	34
0	19
3	25
4	1
5	809
0	835
1	31
4	203
0	198
2	41
0	41
5	51
1	24
4	5
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	27
0	27
0	24
14	25
1	28
4	27
0	6
0	0
1250	1345
19	1329
0	492
37	229
1300	2370
0	323
1	333
1	81
0	265
0	41
5	1522
2	0
1	6751
0	6744
1	6772
1	1255
2	7012
0	2413
2	305
0	176
0	281
0	6715
0	6954
0	6539
5	622
1	6579
0	6478
0	6702
0	53
0	6804
0	15
0	263
1	6710
0	6861
0	7060
0	6879
0	6879
0	6809
11	154
1	6536
0	126
0	6118
8	5957
1	4801
0	4455
0	0
3	292
270	613
7	329
0	293
2	9
6	202
3	109
0	0
0	0
0	0
0	12
0	11
0	3
0	12
0	11
0	0
0	0
0	0
0	0
3	376
0	7
1	371
0	1
0	0
0	0
0	0
8	5566
0	5594
0	0
0	6
0	4551
1	915
4	966
3	264
0	48
0	34
0	3495
0	3933
0	1234
6	10
0	40
1	38
4	2686
2	13
6	97
0	5
0	1
2	5
0	5
0	0
3806	960
50	213
17	898
25	187
3	0
0	0
2	4
2	4
17	0
0	0
0	0
0	0
0	0
1	5
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	342
4	340
0	11
0	340
0	66
0	28
0	142
0	104
0	24
0	88
0	49
0	0
0	0
0	0
0	1865
0	9
7	344
0	1864
4	232
0	12
0	7
255	2508
5	2444
1	2
0	40
0	26
4	25
6	0
4	1
0	3
0	176
0	178
10	211
0	132
2	860
0	38
0	861
0	128
0	0
0	0
2	0
0	1
0	0
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	13
0	13
0	6
0	2
0	0
0	4
0	196
2	174
0	28
5	179
0	192
0	150
0	0
0	0
0	0
0	0
0	49
0	52
0	50
0	2
0	39
0	0
0	12
0	12
0	0
0	1
1	0
4	13
0	5
5	37
3	32
0	31
0	32
0	0
3	0
0	23
1	12
0	3
0	0
0	0
132	1
2	0
3	13
1	10
2491	554
0	526
0	32
0	32
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
36	695
0	806
4	571
6	643
0	89
1	314
0	211
6	208
0	128
0	70
1	16
4	172
4	1149
0	1167
0	189
0	1186
1	117
0	5
0	2
0	32
0	103
0	0
0	0
77	4
15	0
44	2
0	0
0	0
0	1940
0	1949
1	1965
0	20
1	1
0	181
0	8
5	0
0	289
0	0
6	1652
24	1614
0	34
0	1555
2	332
0	0
0	0
2	0
66	8
0	7
0	0
0	1
1	0
0	0
0	9
0	10
0	6
0	3
0	770
0	4
0	8
5	25
0	16
22	773
22	45
13	111
0	288
0	3
1	31
0	12
9	632
0	104
1	0
276	4
1	113
0	2495
12	2496
0	30
0	24
16	1996
3	106
0	0
4	132
0	143
0	783
2	627
0	710
1	116
3	4
1	38
4	10
1	9
0	6
1	101
0	53
1	20
0	151
0	49
0	0
0	0
0	0
0	0
344	7
0	0
0	442
1	452
0	418
2	486
0	21
10	87
3	51
11	420
1	3
1	438
0	25
0	162
0	438
0	53
1	7
0	1894
0	1751
0	1772
0	1982
0	1860
11	1601
0	1577
47	1982
4	1749
2	1083
13	1712
0	1523
37	1544
0	139
0	372
24	20
0	20
689	151
0	9
0	53
0	85
7	0
3	0
0	0
0	701
266	704
4	193
0	57
2	43
0	49
97	6
0	5
16	0
470	6
308	10
5	4
1	3
1310	359
3	296
0	296
2	59
0	2
50	1016
392	5847
2	125
75	6002
0	5
1	162
2	883
35	5840
0	301
0	0
0	0
1	0
0	0
0	0
0	0
0	0
5	154
0	457
52	1959
29	0
1	1721
0	140
0	84
0	1456
0	391
5	1660
0	156
4	12
12	1
71	35
0	24
5	2
3	2
0	1
2	23
0	146
44	81
8	74
0	11
1	0
0	0
0	0
692	1125
3	492
13	6
26	263
74	225
349	41
0	0
17	288
8	373
14	389
64	376
8	154
2	57
1	28
9	164
0	1
30	61
0	25
0	0
0	604
0	0
0	0
1	0
0	0
0	25
1	20
135	193
0	140
0	86
0	27
0	7
29	24
0	17
0	9
2	5
1	9
1	16
3	28
1	2
0	1
6	89
0	97
15	76
1	1
0	0
0	56
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
38	176
7	126
27	119
7	90
0	51
22	65
2	97
0	93
0	86
0	59
0	0
8	0
7	0
2	100
12	127
0	85
21	26
1	15
0	6
0	0
0	0
2	884
7	1254
0	1254
3	603
0	343
2	68
0	168
0	26
0	7
0	47
4	183
0	49
0	37
1	40
0	9
1	2124
0	2121
383	2729
3	208
1	206
1	893
1	632
3	459
13	16
0	10
0	11
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
0	0
1417	798
0	241
0	539
0	0
11	1918
57	1681
0	0
0	1738
0	1720
0	1399
0	13
6	22
10	684
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	13
0	10
0	9
0	2
0	0
0	0
0	0
547	6
0	0
0	0
0	0
0	0
0	0
0	0
0	413
0	984
3	861
0	336
0	17
16	54
0	0
0	0
1025	78
0	18
1	60
17	232
8	949
649	3966
3	3108
7	601
0	420
0	29
0	376
0	20
0	65
0	15
3	171
0	302
0	515
0	6
0	0
3	250
0	0
90	11
0	10
0	1807
0	1716
0	1672
1	1122
0	1233
3	1195
0	1538
0	1569
0	1635
0	1625
5	1583
2	1534
0	1544
0	947
0	1626
0	1374
2	336
0	730
0	18
0	148
0	22
4	34
0	9
0	4
0	9
0	70
0	29
1268	63
1	8
0	39
0	0
4	4
1	14
0	0
43	2
0	0
400	1418
0	1271
0	315
0	168
1	253
0	0
8	447
56	458
0	349
1	380
5	247
30	20
39	10779
3	9317
0	5855
7	2546
1	6372
0	7263
4	3644
3	6754
0	6434
0	5738
5	2164
0	1455
0	876
0	836
7	38
0	0
1	1272
31	2009
1731	3682
7	156
0	25
10	98
40	1528
9	1268
11	1286
1	2
0	1183
0	0
2	0
0	1388
0	130
0	280
0	166
0	1877
0	101
0	1884
43	1879
0	130
0	1879
0	60
0	1879
0	257
0	1877
0	780
0	351
0	115
0	0
0	0
36	904
16	1484
0	887
0	2
7	267
27	193
9	12
0	85
0	0
0	0
368	8
0	0
1	2
0	0
0	0
0	12
0	15
0	18
0	12
0	18
0	0
0	15
0	12
0	1
0	4
0	6
0	0
3	16
0	0
5	1
0	0
0	0
0	0
0	2
0	2
0	2
2	2
0	0
0	2
0	0
0	0
30	2
786	9
0	0
0	0
0	0
0	0
5	21
0	19
0	17
3	18
0	0
0	0
0	7
0	6
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
216	36
0	37
0	0
0	0
1514	18
0	0
29	0
1	18
8	18
793	4238
10	3759
0	3884
0	0
501	1515
292	17789
0	17625
0	171
0	1609
1	1036
0	1
6	70
0	73
0	92
0	92
0	96
3	33
0	23
0	3
0	0
0	41
0	41
0	38
0	0
0	0
0	0
0	0
0	0
120	10940
0	10779
56	9957
4	977
11	219
3	701
425	1460
7	244
18	222
10	236
9	167
0	8
3	77
5	4
6	4723
0	5207
0	5234
0	5208
0	5214
0	5086
0	5177
3	5098
0	5200
0	4380
0	1800
0	4015
0	4014
0	4013
1	224
0	0
0	478
0	478
0	170
2	83
0	32
0	0
59	1
0	0
0	0
0	0
0	0
0	0
3	4
0	6836
0	6718
27	3182
6	3866
0	196
3	1790
11	2049
0	1188
0	131
0	252
0	106
1	49
0	19
2	19
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	9
0	117
0	0
1	371
2	2
0	979
15	1018
39	33
4	31
0	858
16	43
0	310
0	3
0	336
1	119
0	32
0	0
0	17
9	133
0	116
0	104
0	94
0	19
0	76
0	0
0	0
9	12973
57	13767
0	12332
80	13917
177	11758
236	12237
71	8740
6	881
21	290
4	44
12	26
32	25
72	2496
0	2110
54	1145
1	100
29	1675
0	176
0	4
1	53
0	126
0	110
210	697
10	120
0	50
0	66
0	10
0	0
1	1
0	1
1	0
1670	3375
8	2773
4	38
0	311
2	189
0	3
0	46
1	4
0	4
0	18
1	2
1	1
0	14
0	19
0	19
0	24
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	6
0	1
0	1
0	2
0	365
0	299
6	499
0	484
0	112
0	125
0	249
86	455
1	5
1	414
10	46
14	40
0	2301
0	13167
0	0
0	5
0	12949
3	13313
8	6705
1	13276
0	2420
1	13997
0	4763
4	2454
0	4151
43	15164
0	1090
0	1170
0	2325
0	13270
0	13175
0	12941
4	13196
2	13171
0	13221
8	12215
0	13479
4	1415
3	11234
0	1020
1	0
0	0
590	8
14	3
1	3
62	0
0	0
0	0
0	0
0	95
0	1432
0	1417
0	1377
0	75
2	0
0	0
2	0
0	0
0	297
0	314
0	347
0	365
1	312
0	303
0	348
0	297
0	314
4	417
0	348
0	348
3	162
0	115
1	133
0	148
0	170
1	148
0	133
64	173
7	168
1	157
0	37
6	103
0	222
0	222
0	222
0	222
0	239
0	241
0	243
0	241
0	241
18	264
0	192
0	121
0	1067
3	979
2	597
1	404
0	81
0	0
0	0
0	0
0	0
0	0
0	1
1	1
0	1
0	1100
0	1096
8	1504
0	2256
0	1978
0	2282
0	2316
0	1679
0	1506
1	1709
0	2536
1	2412
0	2402
0	1888
0	2197
0	2456
0	2065
0	2596
0	2182
0	2122
0	1965
0	2500
0	2507
0	2533
0	2704
0	2533
1	32
0	1858
0	1981
0	1508
1	711
1	799
0	612
3	957
1	618
3	537
0	4
0	0
0	0
1153	334
0	301
2	71
2	84
0	8
0	0
0	0
0	0
5	0
3	0
0	0
1	124
0	108
0	100
33	110
0	122
0	3
15	8
10	3
1	362
0	6564
126	6478
2	6008
0	3690
78	6137
0	3856
6	3385
0	2843
0	873
1	368
3	1089
0	83
426	1820
28	1813
6	93
0	110
12	144
13	90
26	123
6	191
0	32
0	132
8	96
87	88
0	22
0	0
27	0
743	1803
80	1666
9	439
4	225
0	220
1	8
0	0
0	2136
3	2716
0	314
5	1153
0	1061
1	164
0	105
5	43
9	151
1	63
0	0
17	0
0	0
9	0
11330	9049
9	6510
361	2564
5	0
22	29
9	9
1	40
6	29
0	0
1685	29896
64	25582
1244	42687
21	33473
3	33254
1	24122
2	0
5	104
39	88
4	106
0	92
5	29
0	15
3	1
0	15
7	2
1	2897
0	2955
12	3060
1	8
265	1885
3	46
0	1843
0	0
511	1489
0	379
0	368
0	485
0	553
0	541
1	326
0	58
1	882
0	388
0	283
0	225
2	260
3	74
4	233
0	5
6	84
4	101
4	21
2	56
0	60
0	27
0	2
3	5
5	28
0	1
68	3575
5	2602
14	2982
0	1840
12	666
2	209
30	859
1	61
2	9
7706	70
56	16
4	0
0	0
0	0
0	0
1	10955
20	102
8	2612
570	12073
0	27
108	4808
6	3171
4	2209
55	2411
41	1076
2	398
5	941
0	415
1	2452
188	807
0	368
24	251
1	98
0	24
13	180
1	7
0	0
1	0
0	6
4	6
0	0
0	0
0	0
388	2
531	116
1	88
0	85
0	25
1	18
0	3
0	4
0	3
0	0
0	4
0	0
0	0
0	4
0	4
0	0
0	0
0	0
0	0
0	0
16	390
0	357
3	350
15	395
11	41
0	35
4	6
4	11
13	10
6	4
15	7
0	0
0	3531
0	3492
5	131
9	271
23	397
3	38
9	24
54	3
0	6
2	4
