UniqueCount	AmbigCount
0	27
0	2
1	1180
0	0
0	0
0	3
0	0
0	1
0	1
0	0
0	0
0	0
0	0
40	150
0	7
0	3
0	9
0	3
0	104
0	0
6	157
0	5
0	25
476	65
0	48
1	137
12	13
0	1
11	42
1	0
0	0
0	2
7	1330
0	306
0	323
0	282
0	185
0	134
252	126
0	0
0	67
0	2
0	1
0	2
0	4
0	9
1	8
0	11
7	29
15	34
0	10
68	0
0	211
0	84
0	166
4	144
0	105
8	73
5	39
1	102
0	69
42	39
0	83
7	50
1	8
0	14
0	70
3	17
0	0
0	1
0	9
0	0
2	233
0	27
0	7
0	14
0	19
0	19
18	13
0	20
0	18
2	59
0	16
0	0
0	4
0	26
0	9
0	12
0	1
0	0
1	1346
174	40607
8	92115
0	0
0	243
0	6
1322	21999
1	499
0	0
0	0
175	1628
10	25
0	0
0	0
0	10
0	46
1	28
0	32
0	28
0	29
0	29
10	16
1	24
0	25
9	50
0	28
0	29
1	31
0	26
0	35
2	31
30	17
0	19
16	19
0	14
0	0
2	0
0	8
0	14
0	19
0	12
0	13
0	11
0	18
2	71
7	37
22	38
0	0
24	6
0	5
7	2
134	19
0	1
0	207
0	219
86	532
8	60
0	521
18	100
0	384
0	556
21	35
0	249
0	547
1	275
0	401
1	11
0	179
1	213
0	31
0	191
0	268
0	260
0	230
0	16
4	106
0	165
0	173
0	276
0	300
0	308
0	358
0	178
0	200
0	217
1	229
0	6
1	249
0	351
0	213
0	6
0	9
0	18
0	6
0	155
3	2
0	1
0	1
6	40
0	8
0	25
0	1
0	0
0	0
2	0
0	0
52	25
2	18
0	7
0	71
0	69
0	1
2	63
0	30
0	32
0	35
0	27
0	27
0	62
2	24
0	1
0	4
0	0
0	0
128	1213
4	492
46	1054
0	0
49	357
8	18
69	19
3	6
8	13
2	0
3	7
0	5
0	6
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	31
4	24
7	17
1	7
0	98
0	51
215	97
0	0
0	0
0	4394
0	4001
0	3813
0	4206
0	33
1	134
4	53
0	1
8	8
14	1212
0	5
0	33
0	33
0	4
0	33
1	33
0	32
2	35
0	32
0	27
0	3
0	0
0	0
0	0
0	125
3	111
1	121
0	130
20	103
2	127
11	130
0	13
0	81
0	25
0	23
0	26
1	11
0	6
0	7
0	5
0	5
2	5
0	1
3	2
0	0
0	0
2	0
0	0
8	0
1	0
0	2
0	2
2	1
0	0
1	2
0	0
0	0
0	0
0	1
0	5
1	4
0	5
1	25
0	31
0	17
0	38
0	26
0	31
0	12
0	23
0	12
0	17
0	16
0	32
0	25
0	1
133	3596
1	3283
1	2734
44	1245
11	950
0	648
0	568
441	4
0	0
0	0
7	0
3	1
1	1
6	0
3	888
3	990
0	896
4	516
1	514
2	408
1	441
19	47
0	368
1	307
1	31
1	59
0	117
0	86
1	115
1	8
0	31
0	54
3	70
2	2
1	0
4	0
1	48
0	31
3	48
0	48
0	2
0	44
0	0
0	11
37	371
9	403
8	263
0	251
0	0
0	26
1	52
1	5
26	65
0	23
19	10
0	8
0	0
0	0
19	80
2	17
0	7
0	33
1	2
1	48
0	44
3	745
0	1292
0	1292
0	1002
0	247
4	1130
0	1468
0	1005
69	868
2	441
6	883
0	1282
0	1012
0	874
0	1089
0	1105
0	299
1	128
1	79
0	877
0	115
0	266
0	246
3	122
0	162
0	285
0	6
4	47
1	361
11	204
0	147
1	227
0	182
2	196
0	2
4	1
0	77
0	312
6	222
1	65
0	175
0	77
0	105
1	94
0	97
1	38
1	0
0	4
2	2
0	0
23	4
1	68
251	100
5	32
9	0
8	1094
78	1108
3	110
0	154
7	77
1	18
5	43
0	0
0	813
7	1213
12	1355
2	771
0	1272
2	247
1	151
23	330
0	9
0	3
9	868
18	809
552	809
83	860
4	58
3	13
0	0
0	1254
23	1606
4	1183
17	797
45	2428
1	1520
8	1839
0	1885
0	607
1	962
0	208
4	144
5	154
13	193
0	605
22	28
2	187
7	6
0	30
8	484
2	483
8	479
0	523
0	450
0	519
0	412
0	413
0	438
0	16
0	402
0	437
0	427
0	147
1050	1150
3	369
30	528
28	25
44	786
4	90
0	5
50	91
1	124
0	114
3	119
0	57
4	23
3	0
0	2
2	4
1	0
0	4
0	4
3	119
3	611
329	730
0	18
347	97
0	0
91	68
1	356
0	256
57	334
0	24
37	224
42	146
2	6
2	8
0	1
0	492
6	360
0	481
0	417
1	463
0	1
0	33
2	87
47	1
8	1
1056	1999
23	1557
0	438
727	92
3	21
57	78
0	0
300	4
62	1
898	13
43	685
6	687
0	725
0	728
0	579
1	667
0	655
18	31
1	30
3	692
3	37
0	527
2	34
0	8
1	47
0	719
2	462
0	24
0	618
2	532
1	12
6	4
0	564
2	69
0	10
0	5
4	73
0	128
1	176
1	109
0	40
2	40
0	2
0	60
3	16
2	54
0	47
0	16
0	24
0	23
2	4
0	5
17	1907
0	1721
4	1638
0	1411
0	1294
0	1310
0	1310
0	1310
0	315
5	4
7	456
33	4986
6	4930
36	1368
13	433
0	1
0	0
0	54
52	1401
0	1214
2	237
1	919
2	1112
0	830
1	1105
0	1212
1	1082
0	1021
16	21
3	65
1	23
0	6
3	119
0	12
1	23
3	101
3	84
6	101
1	11
0	13
7	13
104	947
12	6
7	5
1	0
0	0
7	422
32	49
6	384
0	215
8	1764
2	1714
12	1560
10	757
1	5
3	234
0	99
0	27
6	198
2	34
2	18
2	141
8	156
4	126
2	124
1	46
0	0
3	7820
2	8582
9	8859
0	8221
0	8148
2	8698
0	7999
