UniqueCount	AmbigCount
3	495
64	2027
0	1126
9	1332
0	1630
0	331
0	602
0	133
0	88
2	98
9	144
0	484
14	21
0	110
3	2
0	25
1	280
4	270
0	249
0	275
0	243
0	275
0	238
0	244
0	259
0	7
0	231
0	247
0	243
0	75
669	570
0	223
11	283
5	22
26	349
0	27
0	2
64	53
0	34
0	33
1	33
0	10
0	2
0	0
2	0
0	0
0	0
0	0
0	0
4	73
0	209
87	283
2	6
243	51
0	0
72	38
2	179
0	122
68	167
0	15
43	110
43	61
0	5
2	4
0	3
0	441
4	329
0	421
0	387
3	410
0	2
0	25
0	70
3	0
2	0
649	1181
6	946
0	240
153	37
0	0
20	36
0	0
67	0
23	0
95	0
25	163
0	145
0	156
0	156
0	111
1	129
0	149
25	25
0	3
1	158
0	6
0	112
3	22
0	2
1	10
0	158
0	107
0	4
0	128
0	109
1	2
1	0
0	124
2	33
0	6
0	4
3	20
0	34
0	40
1	2
0	0
0	0
0	1
0	3
1	1
0	3
0	2
0	1
0	1
0	1
0	0
0	1
16	1124
3	1014
0	970
0	872
3	798
0	729
0	729
0	729
0	232
1	0
0	147
0	2107
0	2079
26	612
13	138
0	0
0	0
0	3
25	828
0	684
0	112
0	487
0	619
0	492
0	661
0	741
0	681
0	619
3	16
1	32
0	22
0	1
6	37
0	1
9	19
6	73
0	45
0	72
2	8
0	12
1	8
46	551
3	0
4	0
1	0
0	0
0	137
10	10
0	103
0	68
0	1102
1	1094
8	997
3	457
0	3
0	138
0	56
0	22
11	121
0	24
5	12
0	72
0	110
5	72
4	72
1	21
0	1
0	5330
1	5777
3	5952
0	5546
0	5430
0	5846
0	5328
4	4906
0	5845
8	5426
0	3771
0	5454
0	5792
1	5674
0	5674
0	5589
0	5507
0	4992
2	4969
0	4565
0	4803
3	4577
0	1986
0	1679
10	321
0	850
3	497
0	147
0	10
5	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	6
0	6
0	0
0	0
0	0
0	0
0	25
0	0
0	21
0	1
0	0
2	24
0	15
0	0
19	36
0	0
0	1
1	1
0	27
0	51
0	28
0	30
0	43
2	34
0	6
0	38
0	32
0	31
0	0
0	48
1	16
0	4
4	21
0	8
0	14
0	3
0	24
0	0
0	0
40	332
0	32
0	0
0	1
0	1
0	2
0	312
0	8
0	301
0	26
0	45
0	31
0	42
0	31
0	47
0	61
0	34
0	15
0	10
0	34
0	3
0	269
8	35
0	203
6	144
0	9
6	4
1	0
0	0
1	26
0	37
6	81
0	84
0	50
36	57
0	28
1	74
0	55
7	59
0	55
1	26
0	83
0	0
2	0
0	0
0	0
631	4
0	0
0	0
2	4
0	0
0	0
14	150
13	105
7	136
0	1
15	14
0	4
4	34
0	47
7	2
0	3
0	0
2	0
70	1
0	0
5	0
8	1578
0	168
25	2041
0	369
6	13
7	995
2	264
53	635
8	146
11	384
0	419
0	350
0	356
1	38
1	8
0	2
0	2
5	4
0	2
0	49
1	48
0	48
1	49
0	41
0	12
0	9
0	0
0	0
28	281
0	235
0	130
0	32
0	4
2	0
2	0
1	10
0	62
0	36
0	1
0	8
2	0
0	18
0	18
0	11
0	0
0	0
0	3
1	11
0	0
0	38
0	45
8	45
0	45
0	38
11	112
0	65
0	27
0	27
5	42
9	56
0	80
0	4
1	27
0	0
1	8
0	0
0	0
0	0
0	65
0	68
0	425
0	408
0	445
0	434
0	126
0	458
0	103
0	20
0	17
0	22
0	424
0	16
1	379
0	0
0	25
0	13
0	25
0	0
0	0
0	0
0	0
0	0
10	0
9	0
0	0
0	0
5	0
0	0
0	0
0	0
0	0
0	0
0	0
0	5
1	4
6	21
0	1
0	2
4	27
0	5
0	6
0	0
12	7
2	1
0	66
0	12
0	98
92	96
0	55
0	52
0	1
0	54
0	11
5	0
0	0
0	0
3	1
0	0
0	0
0	0
58	205
0	205
3	204
0	27
0	3
0	16
20	119
0	0
0	70
0	70
0	35
0	0
2	33
0	1
0	2
0	0
0	0
0	10
8	10
0	10
0	10
0	10
0	10
0	8
499	1838
0	1838
43	231
62	231
47	10
4	90
0	39
0	8
0	3
0	79
0	57
0	4
0	4
0	2
0	2
0	2
0	2
0	0
0	0
0	0
0	2
0	4
0	0
0	0
0	2
0	0
0	0
0	0
0	42
0	8
0	134
0	95
0	149
10	308
0	66
0	5
0	157
0	4
0	184
0	200
0	242
0	231
0	104
0	149
0	134
0	106
0	104
0	199
2	117
2	18
1	27
0	9
2	88
0	78
7	4
0	82
0	3
0	0
0	0
0	0
0	0
2	5
0	1
0	4
0	0
807	124
5	124
0	14
0	0
0	0
2	958
0	1122
0	1164
0	1152
0	1016
0	1120
0	1098
0	1032
0	1026
0	1087
5	1010
0	1097
0	1149
0	881
1	892
0	900
0	7
0	646
0	273
9	621
0	34
0	45
0	357
0	174
0	77
0	44
0	2
0	170
0	158
2	168
9	168
0	169
0	170
0	165
0	164
0	3
0	5
7	134
7	137
3	149
0	134
0	141
0	140
0	140
0	141
0	141
6	50
0	7
0	0
0	0
0	0
3	0
6	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	18
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	0
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	42
0	41
4	240
10	273
0	271
0	228
0	4
0	1
2	2
0	136
3	12
0	8
0	8
0	312
0	316
0	304
0	2
0	0
3	0
0	0
0	0
0	6
0	0
0	6
0	301
0	29
0	0
0	53
0	288
0	9
3	331
0	24
0	312
0	38
0	16
0	74
0	313
0	320
0	17
0	17
1	273
1	14
0	0
0	308
0	304
0	54
0	55
0	3
0	0
0	277
0	1
0	66
0	179
0	1
0	0
0	2
0	260
3	247
0	267
0	0
0	0
0	0
0	0
0	0
0	0
0	755
14667	4467
27	4226
1	3948
0	2385
4	1846
0	759
3	759
0	0
2	1
1	38
0	0
2	0
5	40
0	0
0	0
0	0
0	2
1242	1520
0	56
19	1457
11	414
5	0
0	0
0	0
0	0
19	0
0	216
5	216
9	210
0	210
79	210
0	175
0	174
0	100
0	0
1	0
8	3
0	1
0	0
26	1
0	1
0	1
0	14
2	5
0	1
0	1
0	0
0	0
0	0
0	5
0	3
0	0
0	12
0	0
0	3
0	3
0	5
0	0
0	0
0	0
0	9
0	12
0	60
55	75
0	12
0	25
0	25
0	9
0	6
0	1
0	11
0	3
0	1
0	8
2	23
0	0
0	10
2	8
0	5
9	12
0	1
0	166
4	230
0	249
1	249
0	249
0	208
0	250
0	249
0	249
0	247
0	260
1	260
0	260
0	263
0	247
0	167
0	216
0	41
0	3
0	21
0	4
0	12
0	2
0	13
0	12
0	8
1	8
0	7
3	3
232	29
0	15
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
13	241
11	93
11	82
0	59
35	110
8	33
0	72
0	15
9	1526
130	1429
0	234
0	185
0	95
489	13
0	13
117	374
9	0
13	317
18	68
0	134
7	137
6	105
1	4
0	133
0	850
0	799
0	525
2	590
0	661
0	685
0	735
0	687
3	340
0	472
0	614
4	780
0	409
2	543
0	155
0	95
27	189
3	81
0	188
0	0
0	141
0	116
6	115
0	57
2	0
0	0
0	0
0	0
0	0
0	0
9	1
0	0
19	102
53	131
34	102
0	111
73	145
0	37
5	19
0	68
2	73
0	39
0	66
0	95
0	82
6	53
0	23
0	46
2	52
0	39
1	26
1	1
0	49
0	46
0	50
0	58
0	54
0	15
0	19
0	25
0	47
0	50
0	39
0	50
0	50
0	39
0	39
0	34
0	0
0	0
0	0
0	3
0	0
0	0
0	0
9	0
0	0
0	0
2888	216
38	216
5	12
12	0
2	1172
1	128
0	1165
0	1139
31	1098
1	4
4	0
5	3
0	24
0	0
0	0
0	0
0	0
17	2
0	0
0	0
0	1
0	0
0	1911
121	398
193	3544
2	2187
590	3265
2	701
4	3283
0	2356
7	471
2	1197
0	0
4	0
9	7
0	0
0	9
441	120
19	105
0	61
0	30
8	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	14
0	14
0	9
0	5
0	0
0	1851
5	1858
4	1691
3	1634
0	7
0	606
4	716
0	6
1	387
9	11
1	72
2	6
0	5
2	17
0	174
0	20
2	167
0	2
0	13
0	10
0	28
3	2
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8542
8	5434
0	6833
0	7568
53	6918
0	1207
0	1326
0	1008
0	1532
0	578
0	688
0	108
0	111
2	862
23	928
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
18	10
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
391	29
0	0
0	6
266	6
0	0
0	0
0	0
0	0
0	0
0	0
0	9
2	24
0	24
2	23
1	5
0	11
510	630
0	585
0	342
95	84
0	51
0	84
0	71
0	0
10	3
0	3
0	2
4	3
0	0
0	0
438	204
14	0
9	73
82	27
0	63
0	0
0	4
0	6
0	2
0	140
0	142
0	8
0	139
0	142
0	11
0	132
0	0
0	136
0	134
0	137
2	47
0	72
3	2
0	3
0	0
0	8
0	0
0	0
0	2
3	93
2	0
0	0
12	0
7	1130
0	1114
5	397
62	909
2	1156
0	7
0	0
1	2
0	0
366	113
9	113
0	33
0	24
0	0
0	0
9	75
1069	630
0	554
146	456
1	10
8	0
17	173
5	342
223	339
1	8
2	4
3	0
0	0
0	0
0	12
196	334
375	332
61	1372
0	1781
0	1788
0	78
0	2
0	116
14	102
0	23
3	117
0	8
0	0
0	0
0	0
0	611
0	588
0	2237
5	49
0	1247
0	1206
0	1206
0	1206
0	2224
0	517
0	1
0	33
0	1685
0	1674
5	1672
2	0
0	4
0	6
0	22
0	22
0	289
0	6
0	0
0	55
0	0
0	0
0	3
5	6
0	0
1	19
0	19
0	14
0	477
0	2
919	1503
2	317
0	295
0	336
7	361
0	24
0	436
0	73
0	0
0	24
0	7
1	79
0	93
0	9
55	136
0	5
178	121
16	67
4	82
0	7
942	223
0	81
43	202
1	1
0	0
214	25
1	25
0	0
0	0
0	0
27	22
0	0
0	0
3	22
0	0
4	20
0	0
0	4
0	0
2	0
0	0
0	0
0	1
0	0
0	1
0	0
1	0
0	309
0	2418
0	626
4	1000
3	1298
0	382
3	581
5	696
133	3417
0	1029
0	613
0	1191
3	784
0	505
0	631
0	776
0	341
0	455
3	16
0	227
0	135
0	131
0	75
0	24
0	22
0	4
0	3
0	169
1	509
0	180
0	24
7	23
0	2
0	51
3	58
0	35
29	49
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	21
136	81
0	5
0	14
0	57
0	5
1	902
42	958
33	201
4	9
22	15
0	30
0	17
0	5
2	13
6	24
0	89
1	0
0	1
0	1
2	637
2	665
0	1185
0	1232
2	1179
1	1173
0	1190
3	559
0	82
0	82
0	45
4	35
0	0
0	198
0	112
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
362	38
3	28
0	8
13	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	126
0	123
1	16
0	10
0	1
1	0
0	380
0	109
0	530
18	565
8	202
1	111
4	425
1	29
1	16
0	49
11	307
0	381
4	381
0	228
0	197
6	244
0	210
8	206
13	107
0	101
1	8
94	100
0	35
0	69
61	13
15	378
1	324
0	305
24	15
28	626
1	325
2	539
0	293
0	122
0	249
0	119
0	196
0	33
1	23
0	7
0	7
2	0
0	7
0	6
0	6
0	2
1	5
0	0
6	898
0	864
0	866
1	887
0	275
0	212
0	294
0	260
0	181
0	220
8	153
0	36
1	36
1	38
0	23
11	15
0	6
0	3
1	1
1	430
0	445
4	26
0	171
0	160
0	30
2	30
9	35
2	5
7	6
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
0	0
0	1
0	2
0	0
0	0
561	627
19	627
0	259
6	140
572	887
0	210
0	211
2	22
0	70
0	13
1	468
0	0
0	2840
0	2838
0	2874
5	963
6	3093
5	1518
0	184
0	99
0	185
0	2825
0	3059
0	2718
10	441
3	2779
0	2611
0	2820
0	36
4	2895
0	13
0	184
0	2839
0	2934
0	3114
0	2930
0	2936
0	2989
3	113
1	2665
0	68
8	2337
23	2224
12	1676
0	1506
0	0
1	139
146	240
21	127
3	120
3	18
0	59
3	27
0	0
0	0
0	0
0	8
0	8
0	5
1	8
0	8
0	0
0	0
0	0
0	0
2	346
0	16
0	332
0	6
0	0
0	0
0	0
8	2752
0	2767
0	4
0	2
0	2066
0	644
1	622
0	217
1	20
0	11
0	1181
0	1333
0	359
0	9
0	15
2	16
1	858
0	7
2	15
4	4
0	1
2	0
1	0
0	0
702	157
16	47
12	141
4	31
0	0
0	0
0	2
0	2
1	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	22
0	0
0	22
0	6
0	0
0	12
1	10
0	0
0	4
0	2
0	0
0	0
0	0
0	1060
0	9
16	174
0	1060
0	69
0	7
0	1
76	1094
0	1041
0	5
0	15
0	21
0	17
0	2
0	0
0	112
28	365
0	255
53	222
0	205
0	905
0	61
0	905
0	197
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	23
0	13
1	3
0	1
1	5
4	154
2	150
0	30
4	129
1	139
3	115
0	0
0	0
0	0
0	0
0	115
0	115
0	116
0	0
0	113
0	0
0	3
0	3
0	0
0	0
0	0
3	3
0	3
0	115
15	114
2	108
0	85
0	10
3	5
0	48
2	20
0	10
0	2
0	3
82	5
15	0
5	4
0	1
644	125
0	125
0	147
0	147
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	185
0	219
3	134
1	173
0	18
0	86
0	78
1	52
0	39
0	21
2	1
8	181
12	718
0	719
0	206
0	751
4	94
0	7
0	8
1	26
1	57
0	0
0	0
50	3
6	0
1	2
0	0
0	0
0	1800
0	1809
1	1841
0	14
1	1
0	209
0	3
0	2
2	290
0	0
1	711
14	682
1	31
2	622
0	88
0	0
0	0
0	0
18	2
1	1
0	0
3	0
0	0
0	0
0	1
0	3
0	1
1	1
2	242
0	3
1	4
2	5
0	4
6	246
5	7
11	43
0	120
0	2
0	5
0	0
23	283
0	41
0	1
61	0
0	144
3	1111
10	1100
0	13
0	30
9	655
3	17
0	0
0	17
0	23
0	235
0	160
1	224
0	28
1	0
0	3
1	6
4	6
0	6
1	28
0	14
0	1
0	76
0	19
0	0
0	0
0	0
0	0
21	0
0	0
0	11
0	10
0	10
0	11
0	0
1	0
0	0
9	116
0	0
6	123
0	19
0	79
0	124
0	21
3	3
0	234
0	213
0	215
0	234
0	225
0	163
0	201
24	234
3	186
0	110
0	156
0	149
0	148
0	5
0	40
27	14
0	14
245	70
0	4
0	29
0	37
5	0
0	0
0	0
0	118
39	118
1	36
0	10
2	2
0	8
22	1
0	1
13	0
174	1
109	2
0	2
0	0
443	82
3	61
0	60
1	21
0	0
9	496
160	2261
0	49
23	2322
0	2
0	71
4	463
15	2260
0	93
0	0
0	0
0	0
0	0
0	0
2	0
0	0
2	84
0	179
19	785
2	0
2	665
0	76
0	38
0	565
0	189
9	624
0	85
3	3
12	0
21	20
0	10
6	1
3	2
0	4
5	14
0	285
31	33
0	33
0	3
0	0
0	0
0	0
648	1245
4	776
26	21
7	195
75	165
140	28
0	0
2	95
0	114
24	128
32	132
8	63
2	32
0	21
14	66
0	0
3	12
0	5
5	1
0	216
0	0
0	0
5	0
0	0
0	5
0	5
35	41
0	34
0	17
0	4
0	0
18	6
0	4
0	0
14	1
7	4
0	3
4	3
0	0
0	0
0	11
0	16
5	13
0	2
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
18	104
6	80
3	64
14	56
0	22
8	37
0	55
0	55
0	64
0	31
0	0
0	0
0	0
0	7
0	7
0	1
0	0
0	0
0	0
0	0
0	0
0	556
11	686
0	711
3	247
0	135
1	31
11	102
0	21
0	0
0	17
4	134
0	33
0	42
2	27
0	12
1	1265
0	1265
257	1573
0	70
0	70
0	489
0	362
8	228
16	31
0	18
0	16
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
670	469
0	93
0	375
0	0
0	229
15	190
0	0
0	199
4	196
0	157
1	6
1	0
10	86
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	23
0	14
0	16
0	1
0	0
0	0
0	0
152	0
0	0
0	0
2	1
0	1
0	1
0	0
0	200
0	430
0	333
0	163
0	14
7	49
0	0
0	0
342	28
0	7
0	27
4	44
6	208
718	2253
12	1166
13	130
0	58
2	3
0	173
4	21
0	37
0	0
0	136
4	349
0	733
0	20
0	0
1	490
0	0
27	11
6	11
0	1284
0	1232
0	1217
2	698
0	758
10	740
0	1000
0	1016
0	1095
0	1098
0	1080
0	984
1	994
11	588
0	1098
0	776
3	97
0	500
0	9
0	94
0	3
1	17
0	17
0	7
1	3
0	73
0	31
724	18
0	5
0	13
0	0
36	12
3	12
0	3
35	0
0	0
171	459
1	408
0	93
0	51
2	73
0	0
6	196
37	200
0	160
1	175
0	100
16	5
32	2513
0	2243
0	1335
7	387
2	1299
0	1609
0	795
0	1646
0	1599
0	1280
0	454
4	304
0	190
4	195
3	15
0	0
0	351
41	459
619	1074
2	26
3	2
1	13
9	396
4	350
9	455
8	1
0	313
0	0
5	0
4	130
0	9
0	21
0	16
0	156
0	6
0	156
3	156
0	9
0	156
0	4
0	156
0	19
0	156
0	259
0	84
0	10
6	0
0	0
9	552
8	725
3	300
0	1
0	181
30	158
5	9
0	68
5	0
0	0
757	10
0	6
6	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
1	3
0	3
0	0
0	0
0	2
0	2
0	2
10	2
0	0
0	0
0	0
0	0
0	0
67	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
85	11
1	11
0	0
0	0
648	0
0	0
0	0
3	47
21	47
500	2048
25	1797
0	1811
0	0
132	254
147	4321
0	4287
0	19
0	388
0	222
0	0
0	29
0	32
0	68
0	70
0	69
2	8
0	10
0	0
0	0
0	72
0	70
0	69
0	2
0	2
0	2
1	2
0	0
65	4735
0	4680
169	4187
0	389
9	101
0	308
186	729
0	163
135	170
0	177
3	77
0	6
2	40
6	1
7	2752
0	3339
0	3372
0	3359
0	3353
0	3241
0	3305
2	3266
0	3344
0	3019
0	781
0	2865
0	2866
0	2865
0	176
0	0
0	483
0	483
0	159
6	67
0	22
0	0
16	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2172
0	2144
3	1125
6	1580
0	51
0	896
5	970
7	632
0	52
0	92
0	29
0	25
0	16
0	16
0	0
5	4
0	4
0	0
0	0
0	0
0	0
3	24
1	20
0	0
1	318
1	3
0	795
43	865
45	25
8	24
1	690
12	55
5	362
4	3
0	345
4	111
0	37
0	0
0	13
4	102
0	86
0	97
0	93
0	19
0	36
0	0
0	0
2	4864
8	5325
2	4924
58	5533
40	4541
43	4929
20	4243
3	548
23	332
0	27
2	18
42	14
46	1639
0	1458
71	669
0	18
12	1159
4	64
0	2
0	30
0	58
2	31
181	622
9	64
0	44
0	65
0	8
0	0
0	1
0	0
0	1
1261	828
5	514
1	2
0	135
0	89
0	7
0	24
0	7
0	2
0	19
0	1
0	0
0	11
1	19
0	15
0	8
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
1	0
0	0
0	0
0	125
0	92
0	175
0	176
0	47
0	44
0	102
44	173
0	1
6	146
17	14
26	11
0	852
0	4734
0	0
0	0
3	4657
2	4774
6	2328
0	4782
0	873
5	5019
0	1622
0	949
0	1467
50	5499
0	392
0	442
0	851
2	4774
0	4735
1	4646
1	4734
2	4730
1	4742
14	4389
5	4813
3	548
0	3953
0	318
1	0
0	0
111	0
2	0
0	0
7	0
0	0
0	2
0	0
0	158
0	1200
0	1172
0	1101
0	165
1	0
0	3
0	3
0	0
0	653
0	726
2	825
0	941
0	710
0	683
2	828
0	658
0	717
36	1093
0	829
0	819
22	512
0	305
11	271
0	349
0	426
0	351
2	281
405	428
40	419
1	388
0	158
7	412
0	714
0	715
0	716
0	716
0	865
0	867
0	871
0	867
0	854
170	955
7	561
0	90
4	438
0	408
1	294
0	201
0	47
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	466
0	463
13	473
0	816
0	676
0	824
0	836
0	575
0	513
0	587
0	864
3	755
3	760
0	623
0	708
0	800
0	679
0	884
0	676
0	655
0	574
10	826
0	860
0	865
0	927
0	832
1	12
4	532
3	566
1	373
0	198
0	156
0	179
0	164
0	98
5	82
0	0
0	0
0	0
539	329
1	283
6	93
1	117
0	14
0	0
0	0
0	0
3	2
0	0
0	0
2	119
0	91
0	89
33	109
0	119
0	0
3	1
2	4
0	183
0	3428
69	3320
1	2810
0	1457
52	2909
3	1652
3	1744
0	1523
0	441
0	154
2	613
0	45
107	586
29	586
0	22
0	35
3	54
0	20
0	17
0	46
0	3
0	20
0	6
118	41
0	4
0	0
3	0
338	668
50	558
0	203
6	64
0	63
0	2
0	0
0	820
5	1195
1	111
7	607
0	595
4	97
0	93
1	28
1	70
0	38
0	1
16	0
0	0
2	0
2185	1426
0	1147
134	306
2	0
7	23
16	16
0	32
1	17
0	0
825	10564
68	10342
1186	16659
7	12121
0	12071
2	8403
4	3
17	78
3	49
4	79
1	65
6	10
0	13
0	4
0	13
0	2
4	1072
0	1057
8	1104
7	5
164	791
6	26
5	770
0	0
109	317
0	86
0	86
0	124
0	121
2	104
2	59
6	2
1	177
0	70
0	85
0	62
0	71
0	20
0	76
0	0
0	25
0	31
0	11
1	21
0	21
0	16
0	0
2	4
4	10
0	3
45	1810
8	1191
47	1480
0	819
7	329
2	87
16	482
5	16
0	5
2843	0
25	9
0	0
0	0
0	0
0	0
0	3291
10	31
13	1139
205	3928
0	6
122	2297
2	1269
5	921
16	996
25	551
1	194
2	454
0	209
8	1479
277	507
1	195
33	139
0	21
0	20
13	97
1	12
0	0
2	0
0	19
4	21
0	0
1	2
0	0
389	0
150	86
0	55
0	47
2	15
0	4
0	14
0	14
0	14
0	16
0	23
0	21
0	0
0	14
0	14
0	12
0	12
0	0
0	0
0	0
2	256
0	241
1	207
6	244
3	25
0	9
0	14
0	2
1	8
0	8
0	1
0	0
2	1482
0	1452
0	65
0	174
7	275
2	13
9	13
11	0
0	0
0	0
0	0
0	0
0	0
2	290
0	299
676	321
0	298
0	299
0	34
0	20
0	18
0	2
0	14
5	0
5	81
0	81
0	0
0	0
0	0
0	65
1	51
0	1840
0	1804
2	112
0	1769
1	1733
0	289
0	74
214	150
0	1267
1	1752
1	120
0	987
1	574
0	83
0	42
0	23
1	93
0	146
0	27
3	17
0	3
14	3
4	15
0	0
3	232
1	3126
0	54
2895	3110
0	0
0	35
0	35
0	35
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
4	0
1328	1026
4	1012
