UniqueCount	AmbigCount
1	0
3	54
3	65
7	231
0	255
0	201
48	185
1	145
4	333
0	230
5	230
5	218
5	106
3	295
0	2
2	0
0	0
0	7
978	16
0	0
0	1
1	5
0	2
1	2
0	38
0	30
1	38
0	0
8	4
1	1
17	20
1	34
10	10
1	8
1	3
0	0
15	0
0	0
9	0
28	1973
0	349
58	2579
1	653
3	36
9	1363
2	416
55	1006
2	246
10	680
0	739
0	583
0	617
2	104
2	20
0	7
0	6
5	8
0	0
1	87
0	84
0	84
0	89
0	57
0	34
0	24
0	0
0	0
17	489
0	424
0	251
0	45
0	11
3	3
1	3
1	28
1	102
0	51
2	0
0	17
0	0
0	8
0	8
0	13
0	3
1	4
0	3
2	10
0	2
0	36
0	44
5	42
0	44
0	36
13	135
0	108
0	34
0	36
2	39
8	112
0	140
0	11
1	29
0	0
1	10
0	1
1	0
0	0
0	45
0	45
0	356
0	338
0	371
0	351
0	83
0	367
0	74
0	21
0	11
1	23
0	336
2	10
6	313
0	0
1	2
0	2
0	2
0	0
0	0
0	0
0	0
0	0
2	0
26	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	16
5	35
3	50
0	7
0	27
32	89
1	12
0	41
0	2
15	27
4	1
2	182
0	23
2	271
196	290
0	171
0	140
0	0
0	162
0	44
1	4
0	0
1	0
1	0
3	0
13	0
3	0
83	327
1	327
2	312
0	32
1	6
0	23
28	211
2	0
0	11
0	11
0	7
0	0
0	6
0	0
0	0
1	0
0	0
0	6
7	5
0	5
0	4
0	7
0	5
0	6
373	1511
0	1511
23	269
101	269
24	6
3	103
0	46
1	16
0	3
0	81
0	79
1	23
0	5
0	5
0	1
0	5
0	5
0	1
0	1
0	1
0	1
0	5
0	1
0	0
0	1
0	0
0	0
0	0
1	42
0	9
0	113
0	92
0	135
8	365
0	69
0	5
0	152
0	1
0	223
2	231
0	300
0	272
0	98
0	175
0	127
0	118
0	151
0	241
0	146
0	37
0	25
0	11
0	136
0	114
6	13
0	87
0	3
0	0
0	0
0	0
0	0
15	59
1	30
2	53
2	4
1186	170
0	162
3	21
0	0
0	0
0	1187
1	1335
0	1368
0	1360
0	1242
0	1339
0	1321
3	1271
0	1247
0	1278
3	1174
0	1248
0	1356
0	1063
0	1066
0	1060
0	23
0	676
0	345
2	636
1	38
0	48
1	304
0	161
0	80
1	50
0	9
0	111
2	112
1	106
1	108
1	108
0	113
0	104
0	102
1	0
1	4
15	289
7	272
2	346
0	283
0	299
0	302
0	299
0	304
3	305
1	134
0	12
0	3
0	3
1	5
7	9
0	3
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
0	0
0	5
0	5
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
4	43
0	167
2	190
1	183
0	142
0	1
0	7
1	3
0	88
1	8
0	3
0	5
0	130
1	130
0	126
0	2
0	0
2	0
1	2
0	0
0	3
0	1
0	1
0	125
0	8
0	0
0	25
0	120
0	0
2	142
0	13
0	142
0	21
0	11
0	40
1	128
0	137
0	9
2	6
1	117
0	5
0	0
0	126
0	126
0	28
0	31
0	0
0	0
0	118
0	1
0	32
0	69
0	1
0	0
0	8
0	107
2	103
0	113
0	1
0	0
0	0
0	0
0	1
0	0
0	970
11314	4407
37	4177
1	3914
0	2590
3	2146
0	976
4	976
11	0
9	4
34	133
0	5
2	4
17	125
0	1
0	0
0	15
3	7
1007	1288
0	44
24	1244
1	350
2	1
0	0
0	1
0	0
21	0
0	153
5	153
1	142
0	142
21	142
0	122
0	122
0	72
0	0
2	0
3	6
0	0
0	0
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	17
0	21
0	24
21	32
0	16
0	20
0	19
0	13
0	12
0	4
0	12
0	6
0	2
0	10
0	9
0	0
0	7
0	9
0	6
2	6
0	3
3	146
7	200
1	221
1	221
1	215
0	188
0	215
0	215
0	215
0	216
1	219
2	219
0	219
1	219
0	213
0	136
0	190
1	43
1	3
0	19
0	3
0	4
0	3
0	6
0	6
0	3
0	3
0	2
0	0
356	55
1	43
0	13
0	2
0	1
0	0
0	0
0	3
0	2
0	2
0	1
16	213
12	68
6	61
0	53
28	116
5	38
1	58
0	32
7	2519
78	2364
0	335
0	265
2	111
414	26
0	24
117	311
2	2
7	256
11	76
0	101
11	111
5	100
0	5
1	221
0	1139
0	1043
0	717
0	789
0	917
0	927
0	978
0	988
2	500
0	649
0	829
1	1050
0	615
5	687
0	217
0	156
17	210
0	79
0	206
0	11
0	149
0	142
0	142
0	83
4	0
0	0
0	0
0	0
0	0
0	0
0	2
2	0
76	359
61	254
17	242
0	221
254	483
2	167
2	70
0	29
5	186
1	117
0	210
0	144
0	111
11	156
0	73
0	43
0	58
1	33
0	54
0	2
0	13
0	16
0	15
0	17
0	15
0	11
0	7
0	6
0	16
0	16
0	16
0	15
0	15
0	13
0	12
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	0
0	0
2314	146
62	140
4	14
13	0
4	802
0	91
0	797
6	788
11	766
2	9
8	0
3	4
0	18
0	0
0	0
0	0
0	0
73	27
0	1
0	2
0	24
0	0
9	2493
176	716
190	4559
1	2801
867	4140
6	968
6	4195
1	2999
8	727
3	1665
0	0
1	0
5	2
0	0
0	8
554	148
13	119
1	58
3	41
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	24
0	24
0	19
0	2
1	0
0	1288
1	1289
0	1222
3	1176
0	8
0	340
2	481
0	11
3	235
0	11
1	44
4	4
0	5
0	28
1	94
3	31
2	92
0	2
1	5
0	4
0	16
3	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	15131
17	10379
0	12531
0	13552
68	11604
0	1987
0	2320
0	1807
0	2607
0	992
0	1247
0	237
0	240
2	1539
19	1677
0	0
0	0
12	0
0	0
0	2
0	0
0	0
0	1
0	2
0	2
2	0
0	1
0	1
0	1
0	0
0	0
40	16
0	2
4	7
0	7
0	7
0	7
0	9
0	8
0	4
0	0
0	0
1485	25
0	0
1	13
130	2
0	0
0	0
0	0
0	0
0	0
0	0
5	8
2	25
2	24
0	25
4	5
0	12
489	588
0	556
0	326
130	149
1	72
0	146
0	102
9	0
22	11
0	11
0	5
4	2
0	0
4	0
570	273
2	0
2	102
134	41
0	85
2	0
0	10
0	3
0	0
0	128
0	130
0	7
0	124
0	126
0	14
0	124
0	0
0	129
0	122
0	126
0	57
0	67
0	6
1	0
0	5
0	16
0	2
0	1
0	2
1	81
0	0
0	0
8	0
13	3286
0	3191
3	1398
135	2994
0	3335
0	47
0	0
0	1
0	0
622	285
32	285
1	136
0	106
0	0
2	0
19	81
922	544
0	493
94	382
0	18
5	0
13	179
0	347
414	369
0	23
2	17
1	0
0	0
0	0
0	26
177	404
399	403
35	1334
1	1794
5	1799
28	54
0	4
0	104
9	82
0	54
6	150
0	10
0	0
0	0
0	0
0	401
0	387
0	1159
1	21
0	520
0	497
0	508
0	509
0	1156
0	269
0	0
0	14
0	944
1	940
0	939
1	0
0	1
0	3
0	25
0	25
0	119
0	1
0	0
0	37
0	2
0	0
0	2
1	2
0	0
0	3
0	3
0	1
0	814
12	8
1624	2629
0	466
0	623
5	504
5	662
3	41
0	823
0	140
1	0
2	34
1	12
3	87
0	85
0	4
58	141
0	10
124	112
10	45
0	68
2	5
753	246
1	112
112	239
0	1
1	1
336	72
0	72
0	0
0	0
0	0
54	53
0	2
0	2
6	49
0	1
9	32
1	10
0	1
0	0
0	0
0	0
0	1
0	1
0	0
0	2
0	2
0	0
1	333
0	2424
3	666
5	1052
1	1308
0	428
0	622
3	701
46	3482
0	1070
1	603
1	1413
0	753
0	512
0	673
0	767
0	425
0	577
1	48
0	290
0	199
0	203
0	116
0	29
0	41
0	15
0	6
0	235
2	599
0	272
0	51
6	8
0	8
0	90
0	17
0	23
12	30
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	122
407	340
0	36
0	26
1	209
3	39
0	726
46	776
14	186
0	4
6	23
0	41
0	14
0	5
3	1
7	11
0	76
0	0
2	0
1	0
2	851
1	902
0	1318
0	1355
1	1292
0	1307
0	1307
0	715
0	125
0	123
2	79
11	40
1	5
3	156
1	76
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
496	37
3	36
0	6
15	5
0	0
0	0
0	0
2	0
1	0
0	0
0	0
0	1
1	0
4	173
13	172
0	24
0	9
0	1
0	0
5	560
0	172
1	771
26	784
3	285
4	166
4	614
0	52
4	51
0	148
7	598
0	776
4	792
0	532
0	474
16	544
0	390
21	488
30	272
3	222
2	81
240	200
1	78
0	154
78	14
9	374
6	325
2	312
15	6
20	643
2	295
5	548
0	299
0	134
0	252
0	127
0	190
0	54
1	30
0	26
0	37
0	0
0	26
0	34
1	22
2	0
7	23
0	0
6	1631
0	1603
0	1589
0	1611
1	503
0	412
0	546
2	522
0	361
0	396
5	277
0	81
9	82
0	72
0	64
21	27
0	13
0	16
2	1
0	307
1	326
10	18
6	125
2	104
2	27
1	27
4	35
5	4
2	4
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
679	919
17	917
0	167
9	89
407	622
0	112
0	119
0	33
0	51
1	7
4	361
0	0
1	4615
0	4614
0	4644
4	1122
0	4784
0	2133
0	232
0	137
0	225
0	4602
0	4737
0	4409
5	573
0	4346
0	4377
0	4591
3	33
2	4671
0	6
0	164
0	4609
0	4745
0	4876
0	4749
0	4751
0	4669
6	102
0	4449
0	115
2	4037
25	3851
3	2867
0	2604
0	0
1	91
112	183
6	107
0	95
1	5
1	53
1	31
0	0
0	0
0	0
0	2
0	2
0	1
0	2
0	2
0	0
0	0
0	0
0	0
2	282
0	7
0	277
0	0
0	0
0	0
0	0
12	2494
0	2505
0	4
0	3
0	2090
0	520
2	520
1	158
5	34
1	23
0	1459
0	1498
0	569
0	3
0	25
0	24
0	919
0	7
3	47
0	1
0	2
0	5
0	5
0	0
448	113
9	39
23	109
13	32
1	0
0	0
0	0
0	0
14	0
0	0
0	0
0	0
0	0
4	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	14
0	0
0	12
0	1
0	0
0	4
0	3
1	0
0	5
0	5
0	0
0	0
0	0
0	620
0	7
3	91
0	619
0	64
0	5
0	0
29	760
2	729
0	4
0	7
0	9
2	9
1	1
3	0
0	48
16	257
0	212
29	281
0	193
6	927
0	64
0	931
0	185
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	64
0	64
0	24
5	16
0	9
1	3
3	257
6	253
0	54
2	236
0	254
0	222
0	0
0	0
0	0
0	0
0	40
0	40
0	37
0	0
0	36
0	0
0	9
0	8
0	0
0	2
0	0
7	6
0	5
0	35
1	26
0	24
0	15
0	3
9	2
0	8
0	3
0	2
0	0
0	0
127	1
6	0
2	5
0	5
917	216
1	210
0	44
0	44
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	355
0	406
1	289
3	343
0	48
2	185
0	116
0	112
0	86
0	57
0	12
3	114
6	586
0	593
0	117
0	603
2	68
0	9
0	3
0	29
0	45
0	0
0	0
143	2
6	2
9	2
0	0
0	0
0	1478
0	1483
4	1494
2	20
2	3
0	150
1	6
2	1
0	228
1	0
4	1606
50	1584
0	55
0	1493
0	317
0	0
0	0
0	0
67	4
1	1
0	1
0	0
0	0
0	0
0	3
0	5
0	3
0	2
0	413
0	2
0	5
5	16
0	13
19	416
14	20
8	73
0	195
0	0
0	15
0	8
1	594
0	109
0	0
118	3
2	69
0	913
13	917
0	15
0	16
9	654
2	26
0	0
2	55
0	65
0	432
0	328
4	398
0	67
1	1
0	20
2	3
3	11
0	2
1	52
0	29
0	7
2	112
0	30
0	0
0	0
0	0
0	0
4	0
0	0
4	797
6	824
1	758
1	899
0	51
11	196
3	90
45	342
6	4
10	386
11	45
0	243
0	383
0	94
0	5
0	541
0	500
0	522
0	554
0	525
1	452
0	461
35	553
17	459
0	298
3	441
1	387
1	386
0	27
0	92
73	30
0	30
177	36
0	3
0	9
0	24
3	0
1	0
0	0
0	212
89	212
4	82
0	33
2	10
0	25
23	1
1	1
5	0
87	2
175	4
0	4
0	1
719	177
3	137
0	137
3	41
0	1
51	903
338	4742
0	111
53	4869
0	4
0	156
1	787
35	4737
0	255
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	91
1	209
44	879
22	2
2	748
0	82
0	50
0	615
2	198
5	697
0	94
0	3
11	0
44	17
0	12
7	1
1	1
1	0
2	13
0	150
11	13
2	25
0	13
3	24
2	0
0	0
513	758
0	454
16	10
12	226
87	186
166	41
0	0
3	168
4	219
21	243
68	226
20	98
6	29
1	16
17	104
0	3
18	29
0	15
1	0
0	506
0	0
0	0
0	0
0	0
0	15
0	42
131	252
0	196
0	133
0	22
0	3
30	39
0	25
1	17
24	22
4	14
3	26
3	18
2	0
0	0
2	45
0	55
17	41
0	6
1	0
0	41
0	0
0	0
0	0
0	0
51	34
0	33
0	41
4	17
0	13
0	55
0	22
0	20
0	24
0	1
40	118
8	42
6	94
9	77
0	41
7	31
0	84
0	81
0	32
0	49
0	0
0	0
2	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	920
8	1194
0	1214
5	531
0	299
0	72
7	167
0	40
0	6
0	43
7	166
0	46
0	52
0	45
0	12
3	2293
0	2293
522	2990
0	220
1	218
0	1032
1	714
1	552
25	25
0	16
1	16
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
1349	1056
0	311
0	739
2	0
3	1318
53	1174
1	4
0	1188
3	1178
0	916
7	25
9	14
12	420
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	20
0	12
0	14
1	1
3	0
0	0
0	0
286	0
0	0
0	0
1	0
0	0
0	0
1	0
5	1545
4	3485
1	2920
3	1206
5	64
23	309
0	0
0	0
860	61
0	14
1	58
10	178
8	846
992	4689
2	3321
25	524
0	319
0	26
0	465
2	38
4	85
2	6
2	244
8	454
0	885
0	23
0	4
3	489
0	0
58	6
1	6
0	1019
0	972
1	931
1	584
0	646
3	617
0	842
0	866
0	906
0	910
0	876
0	848
1	852
2	475
0	898
0	735
1	155
0	460
0	12
0	94
0	11
0	17
0	2
0	9
0	2
0	47
0	23
830	40
1	16
2	20
0	0
2	0
1	2
0	0
31	0
0	0
190	607
0	518
0	140
1	95
0	106
0	0
6	363
40	368
1	267
0	289
2	221
18	15
8	3294
0	2950
0	1754
4	619
2	1772
0	2273
0	1116
0	2244
0	2157
0	1675
0	698
0	463
0	273
0	254
2	12
0	0
0	954
32	1251
1615	2860
19	159
0	35
5	88
21	1168
2	945
6	1269
2	3
0	906
0	0
0	0
0	135
0	5
0	11
0	5
0	122
0	2
0	123
3	123
0	6
0	123
0	0
0	123
0	11
0	122
0	705
0	247
0	4
0	0
0	0
48	1201
28	1787
2	873
0	3
13	414
51	335
8	34
8	119
13	0
22	0
609	11
0	6
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	2
0	2
1	1
0	0
1	4
0	1
1	4
0	3
0	0
0	0
0	46
0	46
0	46
23	46
1	4
10	7
1	0
0	2
89	3
258	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
222	30
1	30
1	0
0	0
1070	3
0	0
3	0
0	21
7	21
1037	4174
42	3647
0	3663
0	0
226	397
220	5681
0	5615
2	66
0	570
1	314
0	0
7	29
0	26
0	28
0	31
0	28
1	10
0	11
0	0
0	0
0	24
0	23
0	21
0	1
0	2
0	2
2	1
0	0
33	3319
0	3251
76	2864
0	302
9	76
1	242
115	532
11	151
45	144
6	173
2	86
0	3
2	69
1	2
3	2550
0	2890
0	2918
0	2923
0	2919
0	2820
0	2880
1	2832
0	2906
0	2590
0	897
0	2414
0	2413
0	2410
3	160
0	0
0	346
0	346
0	124
4	66
0	15
0	1
31	0
0	0
0	0
0	0
0	0
0	0
3	0
0	1918
0	1944
6	949
9	1314
1	69
0	741
1	767
3	518
0	43
0	125
3	50
0	29
0	16
0	16
6	0
0	0
0	0
0	0
0	0
0	0
0	0
2	9
0	32
0	1
2	191
4	4
0	496
21	520
38	17
6	16
1	445
0	21
1	192
2	1
0	187
0	90
0	22
0	0
3	33
6	266
0	219
0	217
0	220
0	38
2	115
0	0
3	0
0	7705
33	8367
1	7640
115	8597
47	7074
70	7522
88	6146
7	694
19	309
4	62
1	27
25	27
40	1650
0	1445
52	694
0	46
15	1223
1	88
1	2
1	47
0	90
0	75
107	573
2	98
0	33
0	43
0	3
0	0
0	0
0	0
0	0
2071	1929
10	1312
8	20
0	285
8	183
0	2
0	58
4	10
0	1
0	10
1	5
0	1
0	32
0	36
0	27
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	38
0	38
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	212
2	178
3	281
4	277
0	71
0	80
0	148
54	262
1	3
0	234
7	41
10	38
0	1198
0	6433
0	0
0	11
0	6347
1	6529
6	3750
0	6507
0	1277
1	6991
0	2634
1	1382
0	2248
51	7617
0	573
0	669
0	1207
1	6500
0	6434
3	6339
3	6444
4	6435
0	6456
1	5931
1	6579
2	745
0	5403
0	497
0	0
0	0
560	12
15	10
0	10
54	0
0	0
0	1
1	0
0	61
0	786
0	770
0	759
0	47
3	0
1	0
0	0
0	0
0	528
0	579
2	633
0	740
0	579
0	554
9	632
0	531
0	574
14	833
0	635
0	629
15	360
0	216
7	221
0	247
0	281
3	251
0	223
130	285
8	280
2	268
0	107
4	296
2	510
0	510
0	513
0	512
0	575
0	574
0	578
0	574
0	569
63	633
5	418
0	104
0	707
1	649
1	480
0	329
0	57
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	552
0	555
6	678
0	1045
0	912
0	1057
0	1073
0	800
0	708
0	794
0	1155
1	1075
0	1089
0	883
0	982
0	1118
0	962
0	1183
0	966
0	940
0	845
0	1128
0	1127
0	1146
0	1239
0	1146
0	18
1	788
1	853
0	617
1	308
0	303
0	240
0	345
1	259
0	193
0	2
0	0
0	0
792	327
0	290
8	74
0	91
0	16
0	0
0	0
0	0
9	2
6	0
0	0
0	60
0	46
0	45
19	52
0	59
0	3
6	1
2	1
0	211
0	3209
57	3133
2	2925
1	1721
33	2999
1	1893
4	1766
0	1557
0	482
1	188
1	611
0	61
61	440
11	440
2	18
0	22
0	29
1	18
4	11
0	23
0	4
0	12
1	8
46	16
0	5
0	0
3	0
255	649
82	603
4	128
2	67
0	66
1	2
1	0
0	937
3	1326
0	150
2	648
0	624
2	89
0	83
0	24
0	79
0	46
1	0
28	0
0	0
2	0
2532	1943
0	1412
52	537
4	0
41	34
29	28
11	48
2	32
0	0
613	8521
51	8126
545	12895
6	9789
1	9728
1	6959
1	4
13	71
16	49
4	75
0	61
2	18
0	21
0	4
0	21
1	4
0	2494
0	2506
9	2614
2	12
222	1246
6	42
3	1210
0	0
201	755
0	205
1	206
0	254
2	288
1	282
2	175
1	21
0	441
0	179
0	255
0	174
0	211
0	41
7	227
0	1
1	93
1	110
0	23
2	59
1	59
0	28
0	2
2	7
1	43
0	5
67	2254
15	1634
11	1755
0	1065
7	541
4	111
38	576
0	31
0	8
3295	6
17	8
2	0
0	0
0	0
0	0
4	4339
2	58
13	1297
242	4972
0	5
64	2110
2	1111
1	804
25	924
41	462
1	162
6	354
1	199
2	1376
170	471
5	211
21	139
1	33
0	16
7	110
1	7
0	0
2	0
0	33
17	36
0	0
3	3
0	0
102	0
125	48
0	28
0	23
1	6
1	6
0	33
0	33
0	37
0	21
0	43
0	25
0	5
0	37
0	37
0	22
0	18
0	0
0	0
0	0
10	207
0	189
0	170
3	200
4	19
0	14
1	6
1	3
2	6
7	7
4	0
0	0
0	1464
1	1441
0	68
3	156
15	257
3	7
6	19
16	0
0	3
0	3
1	2
0	2
0	2
4	293
0	294
506	327
3	290
0	294
0	37
0	30
0	20
0	4
0	13
23	1
33	319
1	319
0	0
0	0
0	0
0	57
0	45
0	1619
0	1597
1	76
1	1565
0	1559
0	220
0	61
48	82
0	1102
1	1561
1	107
0	857
6	508
1	44
0	21
0	41
4	85
0	126
0	19
4	21
0	1
4	11
5	22
0	0
1	320
12	3054
1	96
3291	3039
0	0
0	34
0	34
0	34
